-181.320, -1.305, 9.043, 23.083
-181.319, -1.608, 9.072, 23.116
-181.318, -1.911, 9.102, 23.149
-181.317, -2.215, 9.132, 23.182
-181.316, -2.520, 9.162, 23.215
-181.316, -2.826, 9.192, 23.248
-181.315, -3.134, 9.223, 23.281
-181.314, -3.442, 9.253, 23.314
-181.313, -3.751, 9.284, 23.347
-181.312, -4.061, 9.314, 23.380
-181.311, -4.372, 9.345, 23.413
-181.310, -4.685, 9.376, 23.446
-181.309, -4.998, 9.407, 23.479
-181.308, -5.312, 9.438, 23.512
-181.307, -5.628, 9.469, 23.545
-181.306, -5.944, 9.500, 23.578
-181.305, -6.262, 9.531, 23.611
-181.304, -6.580, 9.563, 23.644
-181.303, -6.900, 9.594, 23.677
-181.302, -7.220, 9.626, 23.710
-181.301, -7.542, 9.658, 23.743
-181.300, -7.865, 9.690, 23.776
-181.299, -8.188, 9.722, 23.809
-181.297, -8.513, 9.754, 23.842
-181.296, -8.839, 9.786, 23.875
-181.295, -9.166, 9.819, 23.908
-181.294, -9.494, 9.851, 23.941
-181.293, -9.824, 9.884, 23.974
-181.292, -10.154, 9.916, 24.007
-181.291, -10.485, 9.949, 24.040
-181.290, -10.818, 9.982, 24.073
-181.288, -11.151, 10.015, 24.106
-181.287, -11.486, 10.048, 24.139
-181.286, -11.822, 10.082, 24.172
-181.285, -12.159, 10.115, 24.205
-181.284, -12.497, 10.148, 24.238
-181.282, -12.836, 10.182, 24.271
-181.281, -13.176, 10.216, 24.304
-181.280, -13.518, 10.250, 24.337
-181.279, -13.860, 10.284, 24.370
-181.278, -14.204, 10.318, 24.403
-181.276, -14.549, 10.352, 24.436
-181.275, -14.894, 10.386, 24.469
-181.274, -15.242, 10.421, 24.502
-181.272, -15.590, 10.455, 24.535
-181.271, -15.939, 10.490, 24.568
-181.270, -16.290, 10.525, 24.601
-181.268, -16.641, 10.560, 24.634
-181.267, -16.994, 10.595, 24.667
-181.266, -17.348, 10.630, 24.700
-181.264, -17.704, 10.665, 24.733
-181.263, -18.060, 10.701, 24.766
-181.262, -18.418, 10.736, 24.799
-181.260, -18.776, 10.772, 24.832
-181.259, -19.136, 10.808, 24.865
-181.258, -19.497, 10.844, 24.898
-181.256, -19.860, 10.880, 24.931
-181.255, -20.223, 10.916, 24.964
-181.253, -20.588, 10.952, 24.997
-181.252, -20.954, 10.988, 25.030
-181.250, -21.321, 11.025, 25.063
-181.249, -21.690, 11.062, 25.096
-181.247, -22.059, 11.098, 25.129
-181.246, -22.430, 11.135, 25.162
-181.244, -22.802, 11.172, 25.195
-181.243, -23.176, 11.210, 25.228
-181.241, -23.550, 11.247, 25.261
-181.240, -23.926, 11.284, 25.294
-181.238, -24.303, 11.322, 25.327
-181.237, -24.682, 11.360, 25.360
-181.235, -25.061, 11.398, 25.393
-181.234, -25.442, 11.436, 25.426
-181.232, -25.824, 11.474, 25.459
-181.230, -26.208, 11.512, 25.492
-181.229, -26.593, 11.551, 25.525
-181.227, -26.979, 11.590, 25.558
-181.225, -27.366, 11.629, 25.591
-181.224, -27.754, 11.668, 25.624
-181.222, -28.144, 11.707, 25.657
-181.220, -28.536, 11.747, 25.690
-181.219, -28.928, 11.787, 25.723
-181.217, -29.322, 11.827, 25.756
-181.215, -29.717, 11.867, 25.789
-181.213, -30.114, 11.908, 25.822
-181.212, -30.512, 11.948, 25.855
-181.210, -30.911, 11.989, 25.888
-181.208, -31.312, 12.030, 25.921
-181.206, -31.714, 12.072, 25.954
-181.205, -32.117, 12.113, 25.987
-181.203, -32.522, 12.155, 26.020
-181.201, -32.929, 12.197, 26.053
-181.199, -33.336, 12.239, 26.086
-181.197, -33.745, 12.281, 26.119
-181.195, -34.156, 12.324, 26.152
-181.193, -34.568, 12.366, 26.185
-181.192, -34.981, 12.409, 26.218
-181.190, -35.396, 12.452, 26.251
-181.188, -35.812, 12.495, 26.284
-181.186, -36.229, 12.539, 26.317
-181.184, -36.648, 12.582, 26.350
-181.182, -37.069, 12.626, 26.383
-181.180, -37.491, 12.669, 26.416
-181.178, -37.914, 12.713, 26.449
-181.176, -38.339, 12.757, 26.482
-181.174, -38.766, 12.801, 26.515
-181.172, -39.193, 12.846, 26.548
-181.170, -39.623, 12.890, 26.581
-181.168, -40.054, 12.935, 26.614
-181.165, -40.486, 12.979, 26.647
-181.163, -40.920, 13.024, 26.680
-181.161, -41.355, 13.069, 26.713
-181.159, -41.792, 13.114, 26.746
-181.157, -42.230, 13.159, 26.779
-181.155, -42.670, 13.205, 26.812
-181.153, -43.111, 13.250, 26.845
-181.150, -43.554, 13.296, 26.878
-181.148, -43.998, 13.342, 26.911
-181.146, -44.444, 13.388, 26.944
-181.144, -44.892, 13.434, 26.977
-181.141, -45.341, 13.480, 27.010
-181.139, -45.791, 13.526, 27.043
-181.137, -46.243, 13.573, 27.076
-181.134, -46.697, 13.619, 27.109
-181.132, -47.152, 13.666, 27.142
-181.130, -47.609, 13.713, 27.175
-181.127, -48.067, 13.760, 27.208
-181.125, -48.527, 13.807, 27.241
-181.122, -48.988, 13.854, 27.274
-181.120, -49.451, 13.902, 27.307
-181.117, -49.916, 13.949, 27.340
-181.115, -50.382, 13.997, 27.373
-181.113, -50.850, 14.045, 27.406
-181.110, -51.319, 14.093, 27.439
-181.107, -51.790, 14.141, 27.472
-181.105, -52.263, 14.190, 27.505
-181.102, -52.737, 14.238, 27.538
-181.100, -53.213, 14.287, 27.571
-181.097, -53.690, 14.336, 27.604
-181.095, -54.169, 14.385, 27.637
-181.092, -54.650, 14.434, 27.670
-181.089, -55.133, 14.483, 27.703
-181.087, -55.617, 14.533, 27.736
-181.084, -56.102, 14.582, 27.769
-181.081, -56.590, 14.632, 27.802
-181.078, -57.079, 14.682, 27.835
-181.076, -57.569, 14.732, 27.868
-181.073, -58.062, 14.783, 27.901
-181.070, -58.556, 14.833, 27.934
-181.067, -59.051, 14.884, 27.967
-181.064, -59.549, 14.935, 28.000
-181.062, -60.048, 14.986, 28.033
-181.059, -60.549, 15.037, 28.066
-181.056, -61.051, 15.088, 28.099
-181.053, -61.556, 15.140, 28.132
-181.050, -62.062, 15.192, 28.165
-181.047, -62.569, 15.244, 28.198
-181.044, -63.079, 15.296, 28.231
-181.041, -63.590, 15.348, 28.264
-181.038, -64.103, 15.400, 28.297
-181.035, -64.618, 15.453, 28.330
-181.032, -65.134, 15.506, 28.363
-181.029, -65.652, 15.559, 28.396
-181.025, -66.172, 15.612, 28.429
-181.022, -66.694, 15.665, 28.462
-181.019, -67.217, 15.718, 28.495
-181.016, -67.743, 15.772, 28.528
-181.013, -68.270, 15.826, 28.561
-181.009, -68.799, 15.880, 28.594
-181.006, -69.329, 15.934, 28.627
-181.003, -69.862, 15.988, 28.660
-181.000, -70.396, 16.043, 28.693
-180.996, -70.932, 16.097, 28.726
-180.993, -71.470, 16.152, 28.759
-180.990, -72.010, 16.207, 28.792
-180.986, -72.552, 16.263, 28.825
-180.983, -73.095, 16.318, 28.858
-180.979, -73.641, 16.374, 28.891
-180.976, -74.188, 16.430, 28.924
-180.972, -74.737, 16.485, 28.957
-180.969, -75.288, 16.542, 28.990
-180.965, -75.841, 16.598, 29.023
-180.962, -76.395, 16.654, 29.056
-180.958, -76.952, 16.711, 29.089
-180.954, -77.510, 16.768, 29.122
-180.951, -78.071, 16.825, 29.155
-180.947, -78.633, 16.882, 29.188
-180.943, -79.197, 16.940, 29.221
-180.940, -79.764, 16.997, 29.254
-180.936, -80.332, 17.055, 29.287
-180.932, -80.902, 17.113, 29.320
-180.928, -81.473, 17.172, 29.353
-180.924, -82.047, 17.230, 29.386
-180.920, -82.623, 17.289, 29.419
-180.917, -83.201, 17.347, 29.452
-180.913, -83.781, 17.406, 29.485
-180.909, -84.362, 17.465, 29.518
-180.905, -84.946, 17.525, 29.551
-180.901, -85.532, 17.584, 29.584
-180.897, -86.119, 17.644, 29.617
-180.892, -86.709, 17.704, 29.650
-180.888, -87.301, 17.764, 29.683
-180.884, -87.894, 17.823, 29.716
-180.880, -88.490, 17.881, 29.749
-180.876, -89.087, 17.936, 29.782
-180.872, -89.686, 17.987, 29.815
-180.867, -90.287, 18.035, 29.848
-180.863, -90.889, 18.078, 29.881
-180.859, -91.493, 18.116, 29.914
-180.854, -92.097, 18.148, 29.947
-180.850, -92.703, 18.175, 29.980
-180.846, -93.309, 18.196, 30.013
-180.841, -93.915, 18.211, 30.046
-180.837, -94.522, 18.219, 30.079
-180.832, -95.129, 18.222, 30.112
-180.828, -95.736, 18.217, 30.145
-180.823, -96.343, 18.207, 30.178
-180.819, -96.949, 18.191, 30.211
-180.814, -97.555, 18.169, 30.244
-180.810, -98.159, 18.143, 30.277
-180.805, -98.763, 18.112, 30.310
-180.801, -99.365, 18.076, 30.343
-180.796, -99.966, 18.037, 30.376
-180.791, -100.566, 17.994, 30.409
-180.787, -101.164, 17.949, 30.442
-180.782, -101.761, 17.901, 30.475
-180.777, -102.356, 17.851, 30.508
-180.773, -102.949, 17.799, 30.541
-180.768, -103.541, 17.746, 30.574
-180.763, -104.131, 17.692, 30.607
-180.759, -104.719, 17.638, 30.640
-180.754, -105.305, 17.583, 30.673
-180.749, -105.890, 17.529, 30.706
-180.744, -106.473, 17.474, 30.739
-180.740, -107.054, 17.421, 30.772
-180.735, -107.633, 17.368, 30.805
-180.730, -108.210, 17.316, 30.838
-180.725, -108.786, 17.265, 30.871
-180.720, -109.360, 17.216, 30.904
-180.716, -109.933, 17.168, 30.937
-180.711, -110.504, 17.122, 30.970
-180.706, -111.074, 17.078, 31.003
-180.701, -111.642, 17.035, 31.036
-180.696, -112.209, 16.994, 31.069
-180.692, -112.774, 16.955, 31.102
-180.687, -113.338, 16.917, 31.135
-180.682, -113.901, 16.882, 31.168
-180.677, -114.463, 16.848, 31.201
-180.672, -115.024, 16.815, 31.234
-180.667, -115.584, 16.785, 31.267
-180.662, -116.143, 16.755, 31.300
-180.657, -116.701, 16.728, 31.333
-180.653, -117.258, 16.701, 31.366
-180.648, -117.814, 16.676, 31.399
-180.643, -118.369, 16.651, 31.432
-180.638, -118.924, 16.628, 31.465
-180.633, -119.478, 16.605, 31.498
-180.628, -120.031, 16.584, 31.531
-180.623, -120.583, 16.562, 31.564
-180.618, -121.135, 16.542, 31.597
-180.613, -121.685, 16.521, 31.630
-180.608, -122.236, 16.501, 31.663
-180.603, -122.785, 16.481, 31.696
-180.599, -123.334, 16.461, 31.729
-180.594, -123.882, 16.441, 31.762
-180.589, -124.430, 16.421, 31.795
-180.584, -124.977, 16.401, 31.828
-180.579, -125.523, 16.381, 31.861
-180.574, -126.069, 16.360, 31.894
-180.569, -126.614, 16.339, 31.927
-180.564, -127.158, 16.318, 31.960
-180.559, -127.701, 16.296, 31.993
-180.554, -128.244, 16.274, 32.026
-180.549, -128.786, 16.252, 32.059
-180.544, -129.327, 16.229, 32.092
-180.539, -129.867, 16.206, 32.125
-180.534, -130.407, 16.182, 32.158
-180.529, -130.945, 16.158, 32.191
-180.524, -131.483, 16.133, 32.224
-180.519, -132.020, 16.109, 32.257
-180.514, -132.557, 16.083, 32.290
-180.509, -133.092, 16.058, 32.323
-180.504, -133.627, 16.032, 32.356
-180.499, -134.160, 16.006, 32.389
-180.494, -134.693, 15.979, 32.422
-180.488, -135.225, 15.953, 32.455
-180.483, -135.756, 15.926, 32.488
-180.478, -136.286, 15.899, 32.521
-180.473, -136.816, 15.872, 32.554
-180.468, -137.344, 15.844, 32.587
-180.463, -137.871, 15.817, 32.620
-180.458, -138.398, 15.790, 32.653
-180.453, -138.923, 15.762, 32.686
-180.448, -139.448, 15.735, 32.719
-180.442, -139.972, 15.707, 32.752
-180.437, -140.495, 15.680, 32.785
-180.432, -141.017, 15.653, 32.818
-180.427, -141.538, 15.626, 32.851
-180.422, -142.058, 15.599, 32.884
-180.416, -142.577, 15.572, 32.917
-180.411, -143.095, 15.545, 32.950
-180.406, -143.613, 15.518, 32.983
-180.401, -144.129, 15.491, 33.016
-180.395, -144.645, 15.465, 33.049
-180.390, -145.160, 15.439, 33.082
-180.385, -145.674, 15.412, 33.115
-180.379, -146.187, 15.386, 33.148
-180.374, -146.699, 15.360, 33.181
-180.369, -147.211, 15.335, 33.214
-180.363, -147.721, 15.309, 33.247
-180.358, -148.231, 15.284, 33.280
-180.353, -148.740, 15.258, 33.313
-180.347, -149.247, 15.233, 33.346
-180.342, -149.755, 15.208, 33.379
-180.337, -150.261, 15.183, 33.412
-180.331, -150.766, 15.158, 33.445
-180.326, -151.271, 15.133, 33.478
-180.320, -151.775, 15.109, 33.511
-180.315, -152.278, 15.084, 33.544
-180.309, -152.780, 15.060, 33.577
-180.304, -153.281, 15.035, 33.610
-180.298, -153.782, 15.011, 33.643
-180.293, -154.282, 14.987, 33.676
-180.287, -154.781, 14.963, 33.709
-180.282, -155.279, 14.939, 33.742
-180.276, -155.776, 14.914, 33.775
-180.270, -156.273, 14.890, 33.808
-180.265, -156.768, 14.866, 33.841
-180.259, -157.263, 14.842, 33.874
-180.253, -157.757, 14.818, 33.907
-180.248, -158.251, 14.795, 33.940
-180.242, -158.743, 14.771, 33.973
-180.236, -159.235, 14.747, 34.006
-180.231, -159.726, 14.723, 34.039
-180.225, -160.216, 14.699, 34.072
-180.219, -160.705, 14.675, 34.105
-180.213, -161.194, 14.651, 34.138
-180.208, -161.682, 14.628, 34.171
-180.202, -162.169, 14.604, 34.204
-180.196, -162.655, 14.580, 34.237
-180.190, -163.140, 14.556, 34.270
-180.184, -163.625, 14.532, 34.303
-180.178, -164.108, 14.509, 34.336
-180.172, -164.591, 14.485, 34.369
-180.166, -165.074, 14.461, 34.402
-180.160, -165.555, 14.438, 34.435
-180.154, -166.036, 14.414, 34.468
-180.148, -166.516, 14.390, 34.501
-180.142, -166.995, 14.367, 34.534
-180.136, -167.473, 14.343, 34.567
-180.130, -167.950, 14.320, 34.600
-180.124, -168.427, 14.296, 34.633
-180.118, -168.903, 14.273, 34.666
-180.112, -169.378, 14.249, 34.699
-180.105, -169.852, 14.226, 34.732
-180.099, -170.326, 14.202, 34.765
-180.093, -170.799, 14.179, 34.798
-180.087, -171.271, 14.156, 34.831
-180.080, -171.742, 14.132, 34.864
-180.074, -172.212, 14.109, 34.897
-180.068, -172.682, 14.086, 34.930
-180.061, -173.151, 14.063, 34.963
-180.055, -173.619, 14.039, 34.996
-180.048, -174.086, 14.016, 35.029
-180.042, -174.553, 13.993, 35.062
-180.035, -175.019, 13.970, 35.095
-180.029, -175.484, 13.947, 35.128
-180.022, -175.948, 13.924, 35.161
-180.015, -176.412, 13.902, 35.194
-180.008, -176.875, 13.879, 35.227
-180.002, -177.337, 13.856, 35.260
-179.995, -177.798, 13.833, 35.293
-179.988, -178.258, 13.810, 35.326
-179.981, -178.718, 13.788, 35.359
-179.974, -179.177, 13.765, 35.392
-179.967, -179.635, 13.742, 35.425
-179.960, -180.093, 13.720, 35.458
-179.953, -180.549, 13.697, 35.491
-179.945, -181.005, 13.675, 35.524
-179.938, -181.461, 13.652, 35.557
-179.931, -181.915, 13.630, 35.590
-179.923, -182.369, 13.608, 35.623
-179.916, -182.822, 13.585, 35.656
-179.908, -183.274, 13.563, 35.689
-179.900, -183.725, 13.541, 35.722
-179.892, -184.176, 13.519, 35.755
-179.884, -184.626, 13.496, 35.788
-179.876, -185.075, 13.474, 35.821
-179.867, -185.524, 13.452, 35.854
-179.857, -185.972, 13.430, 35.887
-179.847, -186.419, 13.408, 35.920
-179.837, -186.865, 13.386, 35.953
-179.825, -187.310, 13.364, 35.986
-179.813, -187.755, 13.342, 36.019
-179.800, -188.199, 13.320, 36.052
-179.786, -188.642, 13.298, 36.085
-179.770, -189.085, 13.276, 36.118
-179.753, -189.526, 13.254, 36.151
-179.735, -189.967, 13.232, 36.184
-179.715, -190.407, 13.210, 36.217
-179.694, -190.846, 13.188, 36.250
-179.670, -191.285, 13.166, 36.283
-179.645, -191.722, 13.144, 36.316
-179.618, -192.159, 13.122, 36.349
-179.589, -192.595, 13.100, 36.382
-179.557, -193.030, 13.078, 36.415
-179.523, -193.464, 13.056, 36.448
-179.487, -193.897, 13.034, 36.481
-179.448, -194.329, 13.012, 36.514
-179.406, -194.760, 12.991, 36.547
-179.362, -195.190, 12.969, 36.580
-179.315, -195.619, 12.947, 36.613
-179.265, -196.047, 12.925, 36.646
-179.212, -196.474, 12.903, 36.679
-179.156, -196.900, 12.882, 36.712
-179.097, -197.324, 12.863, 36.745
-179.035, -197.748, 12.846, 36.778
-178.970, -198.171, 12.831, 36.811
-178.902, -198.592, 12.820, 36.844
-178.830, -199.013, 12.813, 36.877
-178.755, -199.434, 12.809, 36.910
-178.677, -199.853, 12.809, 36.943
-178.595, -200.272, 12.813, 36.976
-178.510, -200.691, 12.821, 37.009
-178.422, -201.109, 12.833, 37.042
-178.329, -201.527, 12.849, 37.075
-178.234, -201.945, 12.868, 37.108
-178.135, -202.363, 12.891, 37.141
-178.032, -202.781, 12.918, 37.174
-177.926, -203.199, 12.948, 37.207
-177.816, -203.617, 12.981, 37.240
-177.702, -204.036, 13.017, 37.273
-177.585, -204.454, 13.055, 37.306
-177.464, -204.873, 13.097, 37.339
-177.339, -205.293, 13.140, 37.372
-177.211, -205.713, 13.186, 37.405
-177.080, -206.134, 13.234, 37.438
-176.944, -206.555, 13.283, 37.471
-176.805, -206.976, 13.334, 37.504
-176.662, -207.399, 13.386, 37.537
-176.516, -207.821, 13.439, 37.570
-176.366, -208.245, 13.494, 37.603
-176.213, -208.669, 13.549, 37.636
-176.056, -209.094, 13.605, 37.669
-175.896, -209.520, 13.662, 37.702
-175.732, -209.946, 13.718, 37.735
-175.565, -210.373, 13.776, 37.768
-175.394, -210.801, 13.833, 37.801
-175.221, -211.229, 13.890, 37.834
-175.043, -211.659, 13.947, 37.867
-174.863, -212.089, 14.005, 37.900
-174.679, -212.519, 14.061, 37.933
-174.492, -212.950, 14.118, 37.966
-174.303, -213.382, 14.174, 37.999
-174.110, -213.815, 14.230, 38.032
-173.914, -214.249, 14.286, 38.065
-173.715, -214.683, 14.341, 38.098
-173.513, -215.117, 14.395, 38.131
-173.308, -215.553, 14.449, 38.164
-173.101, -215.989, 14.503, 38.197
-172.890, -216.425, 14.556, 38.230
-172.678, -216.863, 14.609, 38.263
-172.462, -217.301, 14.661, 38.296
-172.244, -217.739, 14.712, 38.329
-172.023, -218.179, 14.764, 38.362
-171.800, -218.618, 14.814, 38.395
-171.575, -219.059, 14.865, 38.428
-171.347, -219.500, 14.915, 38.461
-171.116, -219.942, 14.965, 38.494
-170.884, -220.385, 15.014, 38.527
-170.649, -220.828, 15.064, 38.560
-170.412, -221.272, 15.113, 38.593
-170.173, -221.717, 15.162, 38.626
-169.931, -222.162, 15.211, 38.659
-169.688, -222.608, 15.259, 38.692
-169.442, -223.055, 15.308, 38.725
-169.195, -223.502, 15.357, 38.758
-168.946, -223.951, 15.406, 38.791
-168.694, -224.400, 15.454, 38.824
-168.441, -224.850, 15.503, 38.857
-168.186, -225.301, 15.553, 38.890
-167.929, -225.752, 15.602, 38.923
-167.670, -226.205, 15.651, 38.956
-167.409, -226.658, 15.701, 38.989
-167.147, -227.112, 15.751, 39.022
-166.883, -227.567, 15.801, 39.055
-166.617, -228.024, 15.852, 39.088
-166.349, -228.481, 15.903, 39.121
-166.080, -228.939, 15.954, 39.154
-165.809, -229.398, 16.005, 39.187
-165.536, -229.858, 16.057, 39.220
-165.262, -230.319, 16.109, 39.253
-164.986, -230.781, 16.162, 39.286
-164.709, -231.245, 16.214, 39.319
-164.430, -231.709, 16.267, 39.352
-164.149, -232.175, 16.321, 39.385
-163.867, -232.641, 16.375, 39.418
-163.583, -233.109, 16.429, 39.451
-163.298, -233.578, 16.483, 39.484
-163.011, -234.049, 16.538, 39.517
-162.723, -234.520, 16.593, 39.550
-162.433, -234.993, 16.649, 39.583
-162.142, -235.467, 16.704, 39.616
-161.850, -235.943, 16.760, 39.649
-161.556, -236.420, 16.817, 39.682
-161.260, -236.898, 16.873, 39.715
-160.963, -237.377, 16.930, 39.748
-160.665, -237.858, 16.987, 39.781
-160.366, -238.340, 17.044, 39.814
-160.065, -238.824, 17.102, 39.847
-159.762, -239.309, 17.160, 39.880
-159.459, -239.795, 17.218, 39.913
-159.154, -240.283, 17.276, 39.946
-158.847, -240.773, 17.335, 39.979
-158.540, -241.264, 17.394, 40.012
-158.231, -241.756, 17.452, 40.045
-157.921, -242.250, 17.512, 40.078
-157.610, -242.746, 17.571, 40.111
-157.298, -243.243, 17.630, 40.144
-156.984, -243.742, 17.690, 40.177
-156.669, -244.242, 17.750, 40.210
-156.354, -244.745, 17.810, 40.243
-156.037, -245.248, 17.870, 40.276
-155.719, -245.754, 17.930, 40.309
-155.400, -246.261, 17.991, 40.342
-155.080, -246.770, 18.051, 40.375
-154.759, -247.281, 18.112, 40.408
-154.437, -247.794, 18.173, 40.441
-154.115, -248.308, 18.234, 40.474
-153.791, -248.825, 18.295, 40.507
-153.467, -249.343, 18.357, 40.540
-153.142, -249.864, 18.418, 40.573
-152.816, -250.386, 18.480, 40.606
-152.490, -250.910, 18.542, 40.639
-152.163, -251.437, 18.603, 40.672
-151.836, -251.966, 18.665, 40.705
-151.509, -252.496, 18.728, 40.738
-151.181, -253.030, 18.789, 40.771
-150.853, -253.565, 18.850, 40.804
-150.525, -254.103, 18.908, 40.837
-150.198, -254.643, 18.963, 40.870
-149.871, -255.185, 19.014, 40.903
-149.544, -255.730, 19.061, 40.936
-149.218, -256.276, 19.103, 40.969
-148.893, -256.825, 19.140, 41.002
-148.569, -257.375, 19.172, 41.035
-148.247, -257.927, 19.197, 41.068
-147.926, -258.481, 19.216, 41.101
-147.607, -259.037, 19.230, 41.134
-147.290, -259.594, 19.237, 41.167
-146.976, -260.153, 19.238, 41.200
-146.664, -260.712, 19.233, 41.233
-146.355, -261.273, 19.222, 41.266
-146.049, -261.835, 19.206, 41.299
-145.746, -262.398, 19.185, 41.332
-145.446, -262.962, 19.159, 41.365
-145.150, -263.526, 19.128, 41.398
-144.857, -264.091, 19.094, 41.431
-144.568, -264.657, 19.060, 41.464
-144.283, -265.223, 19.025, 41.497
-144.002, -265.790, 18.991, 41.530
-143.725, -266.358, 18.960, 41.563
-143.452, -266.927, 18.931, 41.596
-143.183, -267.496, 18.906, 41.629
-142.918, -268.067, 18.885, 41.662
-142.657, -268.640, 18.870, 41.695
-142.400, -269.213, 18.859, 41.728
-142.147, -269.789, 18.854, 41.761
-141.898, -270.366, 18.855, 41.794
-141.653, -270.945, 18.862, 41.827
-141.413, -271.526, 18.872, 41.860
-141.176, -272.109, 18.886, 41.893
-140.943, -272.695, 18.902, 41.926
-140.715, -273.282, 18.920, 41.959
-140.490, -273.872, 18.940, 41.992
-140.269, -274.464, 18.960, 42.025
-140.053, -275.059, 18.980, 42.058
-139.841, -275.655, 19.000, 42.091
-139.632, -276.254, 19.019, 42.124
-139.428, -276.854, 19.037, 42.157
-139.229, -277.457, 19.053, 42.190
-139.033, -278.062, 19.068, 42.223
-138.842, -278.668, 19.080, 42.256
-138.655, -279.276, 19.089, 42.289
-138.473, -279.885, 19.095, 42.322
-138.295, -280.496, 19.099, 42.355
-138.121, -281.109, 19.099, 42.388
-137.952, -281.722, 19.096, 42.421
-137.787, -282.336, 19.090, 42.454
-137.626, -282.952, 19.081, 42.487
-137.470, -283.567, 19.068, 42.520
-137.319, -284.184, 19.052, 42.553
-137.172, -284.801, 19.032, 42.586
-137.029, -285.418, 19.010, 42.619
-136.891, -286.035, 18.984, 42.652
-136.757, -286.653, 18.956, 42.685
-136.628, -287.270, 18.926, 42.718
-136.503, -287.887, 18.893, 42.751
-136.383, -288.504, 18.857, 42.784
-136.266, -289.120, 18.820, 42.817
-136.154, -289.736, 18.782, 42.850
-136.047, -290.352, 18.741, 42.883
-135.943, -290.966, 18.700, 42.916
-135.844, -291.580, 18.658, 42.949
-135.748, -292.193, 18.614, 42.982
-135.657, -292.806, 18.570, 43.015
-135.570, -293.417, 18.526, 43.048
-135.486, -294.028, 18.481, 43.081
-135.407, -294.637, 18.437, 43.114
-135.331, -295.246, 18.393, 43.147
-135.259, -295.853, 18.348, 43.180
-135.190, -296.460, 18.305, 43.213
-135.125, -297.065, 18.261, 43.246
-135.064, -297.669, 18.219, 43.279
-135.006, -298.273, 18.177, 43.312
-134.952, -298.875, 18.136, 43.345
-134.901, -299.476, 18.096, 43.378
-134.853, -300.076, 18.057, 43.411
-134.808, -300.676, 18.020, 43.444
-134.767, -301.274, 17.983, 43.477
-134.729, -301.871, 17.947, 43.510
-134.693, -302.467, 17.912, 43.543
-134.661, -303.062, 17.878, 43.576
-134.632, -303.657, 17.846, 43.609
-134.605, -304.250, 17.814, 43.642
-134.582, -304.843, 17.783, 43.675
-134.561, -305.434, 17.754, 43.708
-134.543, -306.025, 17.725, 43.741
-134.528, -306.615, 17.697, 43.774
-134.516, -307.204, 17.670, 43.807
-134.506, -307.792, 17.643, 43.840
-134.499, -308.380, 17.617, 43.873
-134.495, -308.966, 17.592, 43.906
-134.493, -309.552, 17.567, 43.939
-134.494, -310.137, 17.542, 43.972
-134.498, -310.721, 17.518, 44.005
-134.504, -311.304, 17.494, 44.038
-134.513, -311.887, 17.471, 44.071
-134.524, -312.468, 17.447, 44.104
-134.538, -313.049, 17.424, 44.137
-134.554, -313.629, 17.401, 44.170
-134.573, -314.208, 17.377, 44.203
-134.595, -314.786, 17.354, 44.236
-134.619, -315.364, 17.331, 44.269
-134.646, -315.940, 17.307, 44.302
-134.675, -316.516, 17.283, 44.335
-134.707, -317.090, 17.259, 44.368
-134.742, -317.664, 17.235, 44.401
-134.779, -318.236, 17.211, 44.434
-134.819, -318.808, 17.186, 44.467
-134.861, -319.379, 17.161, 44.500
-134.907, -319.948, 17.136, 44.533
-134.955, -320.517, 17.111, 44.566
-135.005, -321.084, 17.085, 44.599
-135.059, -321.650, 17.059, 44.632
-135.115, -322.215, 17.033, 44.665
-135.174, -322.779, 17.007, 44.698
-135.236, -323.342, 16.980, 44.731
-135.300, -323.903, 16.953, 44.764
-135.368, -324.464, 16.926, 44.797
-135.438, -325.023, 16.899, 44.830
-135.511, -325.580, 16.872, 44.863
-135.587, -326.137, 16.844, 44.896
-135.667, -326.692, 16.817, 44.929
-135.749, -327.246, 16.789, 44.962
-135.834, -327.798, 16.761, 44.995
-135.923, -328.349, 16.733, 45.028
-136.014, -328.898, 16.706, 45.061
-136.108, -329.446, 16.678, 45.094
-136.206, -329.992, 16.650, 45.127
-136.307, -330.537, 16.622, 45.160
-136.411, -331.081, 16.594, 45.193
-136.519, -331.622, 16.566, 45.226
-136.629, -332.162, 16.538, 45.259
-136.744, -332.701, 16.510, 45.292
-136.861, -333.238, 16.483, 45.325
-136.982, -333.773, 16.455, 45.358
-137.106, -334.306, 16.428, 45.391
-137.234, -334.838, 16.400, 45.424
-137.365, -335.368, 16.373, 45.457
-137.500, -335.896, 16.346, 45.490
-137.638, -336.422, 16.319, 45.523
-137.780, -336.946, 16.291, 45.556
-137.926, -337.468, 16.265, 45.589
-138.075, -337.988, 16.238, 45.622
-138.228, -338.507, 16.211, 45.655
-138.385, -339.023, 16.184, 45.688
-138.545, -339.537, 16.158, 45.721
-138.710, -340.049, 16.132, 45.754
-138.878, -340.559, 16.105, 45.787
-139.050, -341.066, 16.079, 45.820
-139.226, -341.572, 16.053, 45.853
-139.406, -342.075, 16.027, 45.886
-139.589, -342.576, 16.002, 45.919
-139.776, -343.074, 15.976, 45.952
-139.967, -343.570, 15.951, 45.985
-140.162, -344.064, 15.926, 46.018
-140.361, -344.555, 15.901, 46.051
-140.563, -345.044, 15.876, 46.084
-140.769, -345.531, 15.851, 46.117
-140.978, -346.015, 15.826, 46.150
